"","id","host_id","host_listings_count","latitude","longitude","accommodates","bathrooms","beds","price","minimum_nights","maximum_nights","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","number_of_reviews_l30d","review_scores_rating","instant_bookable","calculated_host_listings_count","reviews_per_month","d_TV","d_hot_tub","d_wifi","d_gym","d_sound_system","d_dishwasher","d_pool","d_balcony","d_fridge","d_stove","d_coffee_machine","d_good_view","d_hair_dryer","d_air_conditioner","d_breakfast","d_wardrobe","f_property_type","f_neighbourhood_group_cleansed","f_neighbourhood_cleansed","d_host_is_superhost","d_host_identity_verified","d_host_has_profile_pic","n_days_since","f_bathroom","f_number_of_reviews","f_minimum_nights","accommodates2","ln_accommodates","ln_accommodates2","ln_beds","ln_number_of_reviews","ln_days_since","ln_days_since2","ln_days_since3","n_days_since2","n_days_since3","ln_review_scores_rating"
"1299",13226652,763777,1,34.07242,-118.40038,2,1,1,250,30,60,1,24,54,84,359,1,0,0,0,1,0.01,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","Other Cities","Beverly Hills",0,1,1,2298,2,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,7.74022952476318,59.9111530960157,463.726076056388,5280804,12135287592,-Inf
"1300",13237298,58360256,22,34.02633,-118.50258,2,1,2,97,31,1125,1,0,0,0,0,4,0,4,0,22,0.17,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,"Entire Unit","Other Cities","Santa Monica",0,1,1,722,2,2,3,4,0.693147180559945,0.480453013918201,0.693147180559945,1.6094379124341,6.58340922215876,43.3412769864051,285.333362612437,521284,376367048,1.38629436111989
"1301",13246871,25326961,51,33.98809,-118.46977,4,1,2,99,31,1125,1,13,31,40,315,19,0,4.74,0,51,0.29,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,"Entire Unit","City of Los Angeles","Venice",1,1,1,1937,2,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,2.99573227355399,7.56941179245071,57.2959948836919,433.696979332813,3751969,7267563953,1.55603713570699
"1302",13434856,32083159,7,34.16217,-118.29964,2,1,1,95,30,1125,1,17,47,77,352,39,0,4.97,0,7,0.5,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,"Entire Unit","Other Cities","Glendale",1,1,1,2355,2,2,3,4,0.693147180559945,0.480453013918201,0,3.68887945411394,7.76472054477148,60.2908851383963,468.141874496563,5546025,13060888875,1.60341984010854
"1303",13436771,5055221,1,34.03918,-118.45893,3,1,1,125,30,1125,0,0,0,0,0,7,0,5,0,1,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entire Unit","City of Los Angeles","Sawtelle",0,1,1,2361,2,2,3,9,1.09861228866811,1.20694896081258,0,2.07944154167984,7.76726399675731,60.3303899953223,468.602066120994,5574321,13160971881,1.6094379124341
"1304",13248824,19599496,1,34.06374,-118.3811,4,3,3,252,30,1125,1,0,0,0,0,2,0,5,0,1,0.03,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,"Entire Unit","Other Cities","Beverly Hills",0,1,1,2253,3,2,3,16,1.38629436111989,1.92181205567281,1.09861228866811,1.09861228866811,7.72046169459972,59.6055287777816,460.182201715224,5076009,11436248277,1.6094379124341
"1305",13444138,57161,28,34.145649,-118.149696,2,1,1,125,28,1124,1,30,44,62,337,35,0,4.71,0,11,0.45,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,"Loft","Other Cities","Pasadena",0,1,1,2345,2,2,3,4,0.693147180559945,0.480453013918201,0,3.58351893845611,7.76046702921342,60.2248485115086,467.372951212935,5499025,12895213625,1.54968790802833
"1306",13346431,16672866,22,34.06141,-118.44216,6,2,5,370,30,1125,1,30,60,90,365,20,0,4.63,0,21,0.25,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,"Condominium","City of Los Angeles","Westwood",0,1,1,2354,3,2,3,36,1.79175946922805,3.2104019955684,1.6094379124341,3.04452243772342,7.76429600645052,60.2842924757835,468.065091321421,5541316,13044257864,1.53255686809814
"1307",13265608,74710837,1,34.08777,-118.24804,2,1,1,99,2,5,1,0,1,6,40,249,2,4.98,0,1,3.25,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Echo Park",1,1,1,2298,2,3,2,4,0.693147180559945,0.480453013918201,0,5.52146091786225,7.74022952476318,59.9111530960157,463.726076056388,5280804,12135287592,1.60542989103656
"1308",13464384,31673681,1,34.01612,-118.49594,4,2,2,277,90,1125,0,0,0,0,0,3,0,5,0,1,0.04,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"Entire Unit","Other Cities","Santa Monica",0,1,1,2336,3,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,1.38629436111989,7.75662333453886,60.1652055539127,466.678837326806,5456896,12747309056,1.6094379124341
"1309",13361766,65615809,2,33.97857,-118.46453,2,1,1,150,30,1125,1,6,26,56,331,27,0,4.93,0,2,0.36,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Venice",1,1,1,2250,2,2,3,4,0.693147180559945,0.480453013918201,0,3.3322045101752,7.71912984090673,59.5849655007768,459.944085266444,5062500,11390625000,1.5953389880546
"1310",13267036,74727578,1,34.15714,-118.23653,2,1,1,95,3,7,1,0,0,0,0,18,0,4.89,0,1,0.23,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Condominium","Other Cities","Glendale",0,1,1,2368,2,2,3,4,0.693147180559945,0.480453013918201,0,2.94443897916644,7.77022320415879,60.3763686424476,469.137860608391,5607424,13278380032,1.58719230348678
"1311",13362818,33267278,1,34.02888,-118.28197,4,2,2,85,30,1125,0,0,0,0,0,1,0,3,0,1,0.01,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","University Park",0,1,1,2347,3,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,0.693147180559945,7.76131918094799,60.2380754285511,467.526930247005,5508409,12928235923,1.09861228866811
"1312",13379356,14940830,1,34.09438,-118.32984,2,1,1,75,30,30,0,0,0,0,0,30,0,4.57,0,1,0.39,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Hollywood",0,1,1,2334,2,2,3,4,0.693147180559945,0.480453013918201,0,3.43398720448515,7.755767170103,60.1519243968475,466.524320455587,5447556,12714595704,1.51951320490611
"1313",13280241,969636,9,34.08519,-118.35123,2,1,1,80,30,365,1,0,0,7,282,35,0,4.66,0,9,0.44,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Fairfax",0,1,1,2367,2,2,3,4,0.693147180559945,0.480453013918201,0,3.58351893845611,7.7698009960039,60.3698075175031,469.061390578059,5602689,13261564863,1.53901544813755
"1314",13485102,77239661,1,34.0576,-118.36111,2,1,1,84,30,36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Mid-Wilshire",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"1315",13379709,96467386,7,33.97157,-118.04028,2,1,1,101,3,28,1,18,48,78,78,175,1,4.71,0,2,2.24,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,"Entire Unit","Other Cities","Whittier",1,1,1,2343,2,3,3,4,0.693147180559945,0.480453013918201,0,5.17048399503815,7.7596141506969,60.2116117676956,467.218874708879,5489649,12862247607,1.54968790802833
"1316",13380757,76054041,13,34.06799,-118.13317,4,2,1,139,2,90,0,0,0,0,0,4,0,4.5,0,7,0.1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,"Condominium","Other Cities","Monterey Park",0,1,1,1206,3,2,2,16,1.38629436111989,1.92181205567281,0,1.6094379124341,7.09589322109753,50.3517006052179,357.290290995298,1454436,1754049816,1.50407739677627
"1317",13393436,13346776,1,34.09819,-118.36343,4,2,2,400,30,1125,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Hollywood Hills West",0,1,1,0,3,1,3,16,1.38629436111989,1.92181205567281,0.693147180559945,0,0,0,0,0,0,-Inf
"1318",13296075,75051045,1,34.05088,-118.26519,4,1,2,87,30,1125,0,0,0,0,0,2,0,0,0,1,0.03,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Westlake",0,1,1,2366,2,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,1.09861228866811,7.76937860951398,60.3632439779734,468.984896563341,5597956,13244763896,-Inf
"1319",13494362,14927560,4,33.98208,-118.46957,4,1,2,293,30,360,1,30,60,90,365,24,0,5,0,3,0.32,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,"Loft","City of Los Angeles","Venice",0,1,1,2267,2,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,3.2188758248682,7.72665366484764,59.7011768565035,461.29031695402,5139289,11650768163,1.6094379124341
"1320",13296286,51010644,17,34.04471,-118.46513,2,1,1,182,31,1125,1,17,17,17,82,67,0,4.81,1,12,0.86,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Sawtelle",0,1,1,2342,2,3,3,4,0.693147180559945,0.480453013918201,0,4.21950770517611,7.7591874385078,60.2049897058972,467.141799861488,5484964,12845785688,1.57069708411767
"1321",13494880,10942448,1,34.04712,-118.2504,3,1,2,300,30,30,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,"Loft","City of Los Angeles","Downtown",0,1,1,0,2,1,3,9,1.09861228866811,1.20694896081258,0.693147180559945,0,0,0,0,0,0,-Inf
"1322",13396214,2595665,2,34.06207,-118.24627,2,1,1,43,30,1125,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Downtown",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"1323",13496008,16114853,2,34.13765,-118.3831,3,1,2,239,2,365,1,16,43,67,276,328,1,4.88,0,2,4.16,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,"Entire Unit","City of Los Angeles","Studio City",1,1,1,2367,2,3,2,9,1.09861228866811,1.20694896081258,0.693147180559945,5.79605775076537,7.7698009960039,60.3698075175031,469.061390578059,5602689,13261564863,1.58514521986506
"1324",13506472,5740842,1,34.07042,-118.38122,2,1,1,80,30,120,0,0,0,0,0,1,0,5,0,1,0.01,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Entire Unit","City of Los Angeles","Beverly Grove",0,1,1,2075,2,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,7.63819824428578,58.3420724190104,445.628315118879,4305625,8934171875,1.6094379124341
"1325",13509135,77528090,1,33.98236,-118.46158,2,1,1,88,1,1125,0,0,0,0,0,2,0,3,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Venice",0,0,1,2358,2,2,1,4,0.693147180559945,0.480453013918201,0,1.09861228866811,7.76599307940768,60.3106485094079,468.372078938651,5560164,13110866712,1.09861228866811
"1326",13398879,21097703,9,34.06394,-118.3491,2,1,1,76,30,365,1,3,3,21,21,10,0,5,0,6,0.15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Entire Unit","City of Los Angeles","Mid-Wilshire",1,1,1,1935,2,2,3,4,0.693147180559945,0.480453013918201,0,2.39789527279837,7.56837926783652,57.2803647418177,433.519524966087,3744225,7245075375,1.6094379124341
"1327",13298163,75078863,1,33.87727,-118.30253,6,2,4,174,4,360,1,9,9,9,229,57,0,4.75,0,1,0.77,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,"Entire Unit","Other Cities","Gardena",0,1,1,2221,3,3,3,36,1.79175946922805,3.2104019955684,1.38629436111989,4.06044301054642,7.70616297019958,59.3849477232751,457.630085132341,4932841,10955839861,1.55814461804655
"1328",13399371,27642907,1,34.0657,-118.37771,2,1.5,1,300,30,90,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,"Entire Unit","Other Cities","Beverly Hills",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"1329",13408430,33806158,1,34.06329,-118.39318,2,1,1,80,14,20,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","Other Cities","Beverly Hills",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"1330",13532344,77801982,1,34.1738,-118.38916,3,1,1,106,30,30,1,30,60,89,89,7,0,4.57,0,1,0.09,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","North Hollywood",0,1,1,2343,2,2,3,9,1.09861228866811,1.20694896081258,0,2.07944154167984,7.7596141506969,60.2116117676956,467.218874708879,5489649,12862247607,1.51951320490611
"1331",13575023,75733511,1,34.03102,-118.4002,3,1,1,66,30,1125,0,0,0,0,0,5,0,5,0,1,0.06,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"Entire Unit","City of Los Angeles","Cheviot Hills",0,1,1,2346,2,2,3,9,1.09861228866811,1.20694896081258,0,1.79175946922805,7.76089319585102,60.2314631974067,467.449952904905,5503716,12911717736,1.6094379124341
"1332",13535147,33845576,1,34.10252,-118.292,4,1,1,400,30,1125,0,0,0,0,0,3,0,1.5,0,1,0.04,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Los Feliz",0,1,1,2331,2,2,3,16,1.38629436111989,1.92181205567281,0,1.38629436111989,7.75448154747038,60.1319840700587,466.292360884053,5433561,12665630691,0.405465108108164
"1333",13415493,63642628,1,34.07517,-118.39092,2,2.5,1,600,3,1125,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","Other Cities","Beverly Hills",0,0,1,0,3,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"1334",13699107,79892627,4,33.98309,-118.46065,2,1,1,125,30,360,1,0,4,34,309,147,0,4.71,0,4,1.89,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Venice",0,0,1,2338,2,3,3,4,0.693147180559945,0.480453013918201,0,4.99721227376411,7.75747876658418,60.1784768140044,466.833256090017,5466244,12780078472,1.54968790802833
"1335",13710378,63551487,3,34.01477,-117.78769,5,2,3,275,5,1125,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Condominium","Other Cities","Diamond Bar",0,1,1,0,3,1,3,25,1.6094379124341,2.59029039398023,1.09861228866811,0,0,0,0,0,0,-Inf
"1336",13578480,18576389,2,34.04153,-118.45785,4,1,2,114,30,90,1,28,28,32,32,55,0,4.29,0,2,0.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Entire Unit","City of Los Angeles","Sawtelle",0,1,1,2353,2,3,3,16,1.38629436111989,1.92181205567281,0.693147180559945,4.02535169073515,7.76387128782022,60.2776973738392,467.988283936667,5536609,13027640977,1.45628673293993
"1337",13715525,32083159,7,34.20984,-118.22853,2,1,1,90,30,1125,1,30,31,31,244,52,0,4.96,0,7,0.67,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,"Entire Unit","Unincorporated Areas","La Crescenta-Montrose",1,1,1,2342,2,3,3,4,0.693147180559945,0.480453013918201,0,3.97029191355212,7.7591874385078,60.2049897058972,467.141799861488,5484964,12845785688,1.60140574073684
"1338",13588772,49430281,2,34.01024,-118.4843,2,1,1,110,31,365,1,27,57,87,177,27,0,4.96,0,2,0.35,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,"Entire Unit","Other Cities","Santa Monica",1,1,1,2318,2,2,3,4,0.693147180559945,0.480453013918201,0,3.3322045101752,7.74889133725553,60.0453169565938,465.284636407713,5373124,12454901432,1.60140574073684
"1339",13602171,4981837,23,34.0407,-118.46436,4,2,3,255,30,360,1,17,47,77,352,82,0,4.93,1,23,1.05,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Sawtelle",1,1,1,2345,3,3,3,16,1.38629436111989,1.92181205567281,1.09861228866811,4.4188406077966,7.76046702921342,60.2248485115086,467.372951212935,5499025,12895213625,1.5953389880546
"1340",13732842,80344045,1,34.06725,-118.4025,2,1,1,75,1,1125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Entire Unit","Other Cities","Beverly Hills",0,0,1,0,2,1,1,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"1341",13550830,14488107,13,34.17137,-118.40842,5,1,3,115,31,1125,1,6,36,66,155,20,0,4.6,0,13,0.25,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,"Condominium","City of Los Angeles","Valley Village",1,1,1,2354,2,2,3,25,1.6094379124341,2.59029039398023,1.09861228866811,3.04452243772342,7.76429600645052,60.2842924757835,468.065091321421,5541316,13044257864,1.52605630349505
"1342",13734485,7018778,2,34.02462,-118.50086,2,1,1,140,30,90,1,17,32,32,32,1,0,5,0,1,0.06,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,"Condominium","Other Cities","Santa Monica",0,1,1,512,2,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,6.24027584517077,38.9410426238218,243.0028476712,262144,134217728,1.6094379124341
"1343",13605684,6133436,1,33.77251,-118.19419,2,1,1,65,90,150,1,0,0,0,0,1,0,5,0,1,0.01,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Condominium","Other Cities","Long Beach",0,1,1,2273,2,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,7.72929567431048,59.7420116209147,461.763671996143,5166529,11743520417,1.6094379124341
"1344",13555468,78070387,1,34.06491,-118.41184,2,1,1,200,2,6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"Entire Unit","Other Cities","Beverly Hills",0,0,1,0,2,1,2,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"1345",13739644,5990891,12,34.13813,-118.21678,2,1,1,114,30,365,1,30,60,90,188,42,0,4.76,0,12,0.54,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,"Entire Unit","City of Los Angeles","Eagle Rock",1,1,1,2319,2,2,3,4,0.693147180559945,0.480453013918201,0,3.76120011569356,7.74932246466036,60.0519986612897,465.362302273685,5377761,12471027759,1.56024766824333
"1346",13748272,38791141,1,34.03138,-118.3021,2,1.5,1,100,30,1125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Loft","City of Los Angeles","Adams-Normandie",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"1347",13619670,7512393,4,34.08351,-118.31735,6,1,3,165,31,300,1,30,60,90,333,97,0,4.79,1,3,1.24,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Hollywood",0,1,1,2350,2,3,3,36,1.79175946922805,3.2104019955684,1.09861228866811,4.58496747867057,7.76259604854007,60.2578974128099,467.757716350011,5522500,12977875000,1.56653041142282
"1348",13624126,17604989,1,34.06929,-118.35103,5,2,3,219,30,180,0,0,0,0,0,1,0,0,0,1,0.01,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,"Entire Unit","City of Los Angeles","Mid-Wilshire",0,1,1,2333,3,2,3,25,1.6094379124341,2.59029039398023,1.09861228866811,0.693147180559945,7.7553388128465,60.1452801020434,466.447025184901,5442889,12698260037,-Inf
"1349",13642174,7027528,1,34.04925,-118.46077,4,1,2,120,30,40,1,0,0,0,0,13,0,4.67,0,1,0.17,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,"Entire Unit","City of Los Angeles","Sawtelle",0,1,1,2328,2,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,2.63905732961526,7.75319426988434,60.1120213865674,466.060179765499,5419584,12616791552,1.54115907168081
"1350",13762269,20054504,1,34.04641,-118.24999,3,1,2,160,30,1125,0,0,0,0,0,1,0,4,0,1,0.01,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"Loft","City of Los Angeles","Downtown",0,1,1,2347,2,2,3,9,1.09861228866811,1.20694896081258,0.693147180559945,0.693147180559945,7.76131918094799,60.2380754285511,467.526930247005,5508409,12928235923,1.38629436111989
"1351",13643586,2092973,1,34.10493,-118.28221,3,1,1,100,30,30,1,0,0,0,0,1,0,5,0,1,0.02,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Los Feliz",0,0,1,1952,2,2,3,9,1.09861228866811,1.20694896081258,0,0.693147180559945,7.57712193087668,57.4127767553723,435.023609865658,3810304,7437713408,1.6094379124341
"1352",13830107,42062617,1,33.76563,-118.17492,3,1,1,375,31,1125,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"Entire Unit","Other Cities","Long Beach",0,0,1,0,2,1,3,9,1.09861228866811,1.20694896081258,0,0,0,0,0,0,0,-Inf
"1353",13832771,35661810,1,34.09908,-118.3654,2,1,2,59,30,1125,0,0,0,0,0,4,0,4.67,0,1,0.05,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","Hollywood Hills West",0,1,1,2202,2,2,3,4,0.693147180559945,0.480453013918201,0.693147180559945,1.6094379124341,7.69757534680234,59.2526662196992,456.101862725065,4848804,10677066408,1.54115907168081
"1354",13654293,76815245,2,34.16267,-118.33252,2,1,1,163,1,14,1,27,57,87,177,49,0,4.58,0,2,0.62,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,"Entire Unit","Other Cities","Burbank",0,1,1,2358,2,2,1,4,0.693147180559945,0.480453013918201,0,3.91202300542815,7.76599307940768,60.3106485094079,468.372078938651,5560164,13110866712,1.52169899812609
"1355",13766679,80751333,1,33.77228,-118.12126,4,2,2,78,31,1125,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","Other Cities","Long Beach",0,1,1,0,3,1,3,16,1.38629436111989,1.92181205567281,0.693147180559945,0,0,0,0,0,0,-Inf
"1356",13768178,32928235,8,34.01037,-118.42075,2,1,1,100,30,1125,1,0,0,0,113,20,0,4.63,0,8,0.26,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Entire Unit","Other Cities","Culver City",0,1,1,2350,2,2,3,4,0.693147180559945,0.480453013918201,0,3.04452243772342,7.76259604854007,60.2578974128099,467.757716350011,5522500,12977875000,1.53255686809814
"1357",13657408,40258254,1,34.00863,-118.4241,2,1,2,66,30,1125,1,0,0,0,0,14,0,4.85,0,1,0.19,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Mar Vista",0,1,1,2269,2,2,3,4,0.693147180559945,0.480453013918201,0.693147180559945,2.70805020110221,7.72753511047545,59.7147988836308,461.448204988237,5148361,11681631109,1.57897870494939
"1358",13660425,6607603,10,34.01584,-118.40832,3,1,2,194,1,31,1,30,60,90,365,249,1,4.88,0,2,3.21,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,"Entire Unit","Other Cities","Culver City",1,1,1,2329,2,3,1,9,1.09861228866811,1.20694896081258,0.693147180559945,5.52146091786225,7.75362354655975,60.1186781017657,466.137598117897,5424241,12633057289,1.58514521986506
"1359",13769379,80783334,1,34.0427872910153,-118.2569253321,6,1,3,186,30,1125,1,26,56,86,319,200,0,4.64,0,1,2.57,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Downtown",0,1,1,2332,2,3,3,36,1.79175946922805,3.2104019955684,1.09861228866811,5.30330490805908,7.75491027202143,60.1386333271035,466.369705333685,5438224,12681938368,1.53471436623816
"1360",13681728,24127396,1,34.07915,-118.35458,4,1,2,290,30,120,1,22,22,22,22,6,0,4.83,0,1,0.08,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,"Entire Unit","City of Los Angeles","Fairfax",0,1,1,2305,2,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,1.94591014905531,7.743269700829,59.9582256597765,464.272712066815,5313025,12246522625,1.57484646766448
"1361",13876215,9543254,1,33.87094,-118.37328,6,1.5,2,150,2,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entire Unit","Other Cities","Redondo Beach",0,0,1,0,2,1,2,36,1.79175946922805,3.2104019955684,0.693147180559945,0,0,0,0,0,0,-Inf
"1362",13877074,46943945,5,34.14387,-118.3731,6,2,4,314,30,1125,1,30,60,90,365,21,0,4.72,0,5,0.27,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","Studio City",0,1,1,2320,3,2,3,36,1.79175946922805,3.2104019955684,1.38629436111989,3.09104245335832,7.74975340627444,60.0586778580622,465.439943306857,5382400,12487168000,1.55180879959746
"1363",13882552,20916423,1,34.08232,-118.3712,3,1,2,81,30,90,1,0,0,0,154,78,0,4.71,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,"Entire Unit","Other Cities","West Hollywood",0,0,1,2330,2,3,3,9,1.09861228866811,1.20694896081258,0.693147180559945,4.36944785246702,7.75405263903576,60.1253323289374,466.214991818099,5428900,12649337000,1.54968790802833
"1364",13777166,80875575,2,34.05105,-118.2632,3,1,1,214,30,1125,1,29,59,89,364,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Loft","City of Los Angeles","Westlake",0,1,1,0,2,1,3,9,1.09861228866811,1.20694896081258,0,0,0,0,0,0,0,-Inf
"1365",13786784,80983534,1,34.05777,-118.283,2,1,2,50,30,62,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entire Unit","City of Los Angeles","Westlake",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0.693147180559945,0,0,0,0,0,0,-Inf
"1366",13685052,3967420,2,34.00963,-118.42564,2,1,1,67,30,60,1,0,0,0,0,2,0,5,0,2,0.03,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Entire Unit","City of Los Angeles","Mar Vista",0,1,1,2319,2,2,3,4,0.693147180559945,0.480453013918201,0,1.09861228866811,7.74932246466036,60.0519986612897,465.362302273685,5377761,12471027759,1.6094379124341
"1367",13909222,79892627,4,33.98342,-118.46095,2,1,1,125,30,360,1,30,60,90,365,169,0,4.78,0,4,2.19,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Venice",0,0,1,2319,2,3,3,4,0.693147180559945,0.480453013918201,0,5.13579843705026,7.74932246466036,60.0519986612897,465.362302273685,5377761,12471027759,1.56444054650336
